Group,Kingdom,Phylum,Class,Order,Family,Genus,IUCNName,NCBIName,Status,CRITERIA,YEAR_PUB,Realm,IUCN_THREATS_CATEG,IUCN_N_THREATS,BODY_SIZE,OFFSPRING_SIZE,FECUNDITY,GENERATION_LENGTH,DIET_BREADTH,TROPHIC_LEVEL,DISPERSAL_ABILITY,MICROHABITAT,HABITAT_BREADTH,ALTITUDE_MIN,ALTITUDE_MAX,HFP2009,dHFP,GEOGRAPHICAL_RANGE_SIZE,HUMAN_FOOTPRINT,HABITAT_CONVERSION,Latitud,Longitud,Indice_de_pobreza,Contaminacion_aire,Altitud,Uso_del_suelo
Ferns,PLANTAE,TRACHEOPHYTA,POLYPODIOPSIDA,POLYPODIALES,DRYOPTERIDACEAE,Elaphoglossum,Elaphoglossum velongum,Elaphoglossum velongum,VU,D2,,Neotropic,,,29.0,,,,,,,3.0,1.0,2200,2800.0,,,,,,2.126162660901702,-50.39093195371464,44.63712802847333,182.9757732656307,218,Urbano
Ferns,PLANTAE,TRACHEOPHYTA,POLYPODIOPSIDA,POLYPODIALES,POLYPODIACEAE,Zygophlebia,Zygophlebia werffii,Zygophlebia werffii,VU,B1,,Neotropic,,,32.5,,,,,,,3.0,1.0,1300,3000.0,,,,,,4.064349929344315,-59.695466424415,24.498241688649863,145.35158958212628,1419,Bosque
Ferns,PLANTAE,TRACHEOPHYTA,POLYPODIOPSIDA,POLYPODIALES,POLYPODIACEAE,Campyloneurum,Campyloneurum oxypholis,Campyloneurum oxypholis,EN,B1,,Neotropic,,,32.5,,,,,,,,1.0,0,1675.0,,,,,,2.695726458673896,-71.9131424360752,42.62271098746152,115.16624828277952,4225,Bosque
Ferns,PLANTAE,TRACHEOPHYTA,POLYPODIOPSIDA,POLYPODIALES,ASPLENIACEAE,Asplenium,Asplenium underwoodii,Asplenium underwoodii,CR,B1 B2,,Neotropic,,,15.0,,,,,,,1.0,1.0,750,1750.0,,,,,,9.1828450395595,-64.69915801240226,41.57231070665088,198.19965494147192,2969,Agrícola
Ferns,PLANTAE,TRACHEOPHYTA,POLYPODIOPSIDA,POLYPODIALES,ASPLENIACEAE,Asplenium,Asplenium aureum,Asplenium majoricum,LC,,2017.0,Palearctic,,2.0,,,,,,,,2.0,2.0,,,,,52281.0,,,-7.934036898297228,-58.890722841246166,36.787116023593526,142.13364974400287,2040,Urbano
Ferns,PLANTAE,TRACHEOPHYTA,POLYPODIOPSIDA,POLYPODIALES,POLYPODIACEAE,Pyrrosia,Pyrrosia costata,Pyrrosia costata,LC,,,Palearctic,,,35.0,,,,,,,2.0,2.0,350,2000.0,,,,,,7.3433431821039825,-55.41861060676517,37.53933793363592,98.39944474774575,3308,Agrícola
Ferns,PLANTAE,TRACHEOPHYTA,LYCOPODIOPSIDA,ISOETALES,ISOETACEAE,Isoetes,Isoetes maritima,Isoetes maritima,LC,,,Palearctic,,,12.0,,,,,,,1.0,2.0,,,,,,,,-9.416195303021734,-48.408297350989386,22.738121625703343,153.69663218161918,1111,Urbano
Ferns,PLANTAE,TRACHEOPHYTA,POLYPODIOPSIDA,POLYPODIALES,WOODSIACEAE,Diplazium,Diplazium stoliczkae,Diplazium stoliczkae,LC,,,Palearctic,,,72.5,,,,,,,1.0,1.0,1650,2900.0,,,,,,0.6983370985416784,-42.49238165857936,38.01413129721141,124.35498840245077,4416,Agrícola
Ferns,PLANTAE,TRACHEOPHYTA,POLYPODIOPSIDA,POLYPODIALES,POLYPODIACEAE,Selliguea,Selliguea engleri,Selliguea engleri,LC,,,Palearctic,,,20.0,,,,,,,1.0,1.0,,,,,,,,-1.9151276412148235,-60.70656570267242,31.44566621212497,182.17515411022583,1694,Agrícola
Ferns,PLANTAE,TRACHEOPHYTA,POLYPODIOPSIDA,POLYPODIALES,ASPLENIACEAE,Asplenium,Asplenium chengkouense,Asplenium chengkouense,NT,,,Palearctic,,,,,,,,,,1.0,1.0,1400,1800.0,,,,,,0.48367720787516433,-60.19708080364576,46.02742554024941,184.47668930949817,4261,Desierto
Ferns,PLANTAE,TRACHEOPHYTA,POLYPODIOPSIDA,POLYPODIALES,DRYOPTERIDACEAE,Dryopteris,Dryopteris tsugiwoi,Dryopteris tsugiwoi,VU,B2,,Palearctic,,,,,,,,,,,1.0,,,,,,,,-2.698002458799804,-74.11387607743333,29.392966452079705,105.10256001817544,2621,Bosque
Ferns,PLANTAE,TRACHEOPHYTA,POLYPODIOPSIDA,POLYPODIALES,THELYPTERIDACEAE,Stegnogramma,Stegnogramma latipinna,Stegnogramma latipinna,VU,D2,,Palearctic,,,70.0,,,,,,,1.0,1.0,2300,2500.0,,,,,,-6.1886617011986385,-73.16063129576918,37.29785232090574,134.35085762902162,4054,Agrícola
Ferns,PLANTAE,TRACHEOPHYTA,POLYPODIOPSIDA,POLYPODIALES,DRYOPTERIDACEAE,Cyrtomium,Cyrtomium nephrolepioides,Cyrtomium nephrolepioides,VU,B1,,Palearctic,,,20.0,,,,,,,,1.0,500,1450.0,,,,,,-9.617542051026204,-63.39802375611586,32.79714199103583,89.8660166069458,4201,Urbano
Ferns,PLANTAE,TRACHEOPHYTA,LYCOPODIOPSIDA,ISOETALES,ISOETACEAE,Isoetes,Isoetes coreana,Isoetes coreana,CR,C1 C2,,Palearctic,,,10.0,,,,,,,1.0,1.0,,,,,,,,0.3629962758234857,-41.68897510462695,46.2878581475094,143.99551276138249,3463,Agrícola
Gymnosperms,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,PODOCARPACEAE,Podocarpus,Podocarpus milanjianus,Podocarpus milanjianus,LC,,2013.0,Afrotropic,2;5,2.0,30.0,9.5,,50.0,,,,,1.0,900,3250.0,,,,,,6.855537253696845,-46.72587763317395,27.61750000967567,198.85204434795122,2753,Urbano
Gymnosperms,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,PODOCARPACEAE,Afrocarpus,Afrocarpus gracilior,Afrocarpus gracilior,LC,,2013.0,Afrotropic,2;5,3.0,52.5,2.5,,50.0,,,,,1.0,1500,2600.0,,,,,,-2.5356808851041173,-40.35949406949744,22.364070809283813,174.8882776733276,1144,Agrícola
Gymnosperms,PLANTAE,TRACHEOPHYTA,CYCADOPSIDA,CYCADALES,ZAMIACEAE,Encephalartos,Encephalartos turneri,Encephalartos turneri,LC,,2010.0,Afrotropic,,,3.0,50.0,,70.0,,,,,1.0,600,1200.0,,,26000.1,,,-5.542723639700395,-40.39862537033302,42.45967162949419,104.96148504542379,429,Desierto
Gymnosperms,PLANTAE,TRACHEOPHYTA,CYCADOPSIDA,CYCADALES,ZAMIACEAE,Encephalartos,Encephalartos cycadifolius,Encephalartos cycadifolius,LC,,2010.0,Afrotropic,7;8,2.0,1.5,27.5,,500.0,,,,,1.0,1200,1800.0,,,290.1,,,-8.389359930563119,-36.45446395488144,32.38689850724964,64.30705279902388,1477,Desierto
Gymnosperms,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,PODOCARPACEAE,Afrocarpus,Afrocarpus falcatus,Afrocarpus falcatus,LC,,2013.0,Afrotropic,5,1.0,52.5,2.5,,50.0,,,,,2.0,10,1700.0,,,,,,-8.293781537625932,-42.58563303059024,37.67295077378874,195.00229810602713,3088,Desierto
Gymnosperms,PLANTAE,TRACHEOPHYTA,CYCADOPSIDA,CYCADALES,ZAMIACEAE,Encephalartos,Encephalartos friderici-guilielmi,Encephalartos friderici-guilielmi,NT,,2010.0,Afrotropic,5,1.0,4.0,27.75,,70.0,,,,,2.0,700,1400.0,,,17970.1,,,-5.572071074144556,-30.944508644962973,20.791679951400532,108.43771680165804,1579,Bosque
Gymnosperms,PLANTAE,TRACHEOPHYTA,CYCADOPSIDA,CYCADALES,ZAMIACEAE,Encephalartos,Encephalartos princeps,Encephalartos princeps,VU,A4 B1 C1,2010.0,Afrotropic,2;5;8,3.0,4.0,37.5,,70.0,,,,,2.0,200,800.0,,,1870.1,,,-7.999718781568896,-34.552865131418216,48.56329374192206,94.00713399002228,1406,Agrícola
Gymnosperms,PLANTAE,TRACHEOPHYTA,CYCADOPSIDA,CYCADALES,ZAMIACEAE,Encephalartos,Encephalartos kisambo,Encephalartos kisambo,EN,B1 B2,2010.0,Afrotropic,2;5;6,5.0,2.5,25.0,,70.0,,,,,2.0,800,1800.0,,,400.1,,,-4.699206032710359,-48.59772751995446,46.3285513215493,97.45030893583512,535,Urbano
Gymnosperms,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,CUPRESSACEAE,Widdringtonia,Widdringtonia cedarbergensis,Widdringtonia cedarbergensis,CR,A2,2013.0,Afrotropic,5;7;8,3.0,20.0,8.0,,100.0,,,,,2.0,915,1650.0,,,650.1,,,-8.677010757660906,-48.53290482789727,38.71603701731833,123.48850499582701,1192,Desierto
Gymnosperms,PLANTAE,TRACHEOPHYTA,CYCADOPSIDA,CYCADALES,ZAMIACEAE,Encephalartos,Encephalartos relictus,Encephalartos relictus,EW,,2010.0,Afrotropic,5,1.0,2.5,,,,,,,,2.0,400,600.0,,,0.1,,,-8.687902655801487,-73.45798318414967,20.51089526337854,193.5127098123501,1968,Urbano
Gymnosperms,PLANTAE,TRACHEOPHYTA,CYCADOPSIDA,CYCADALES,ZAMIACEAE,Macrozamia,Macrozamia riedlei,Macrozamia riedlei,LC,,2010.0,Australasia,2,1.0,0.5,25.0,,60.0,,,,,2.0,,,,,38480.1,,,7.1255235924556395,-30.06630400312406,31.3392942194863,197.99334820002372,2855,Bosque
Gymnosperms,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,CUPRESSACEAE,Callitris,Callitris preissii,Callitris preissii,LC,,2013.0,Australasia,2,2.0,22.5,4.0,,,,,,,1.0,2,670.0,,,,,,-6.757594785823335,-69.07908011852362,49.36389613226447,94.41900910285932,3499,Urbano
Gymnosperms,PLANTAE,TRACHEOPHYTA,CYCADOPSIDA,CYCADALES,ZAMIACEAE,Macrozamia,Macrozamia diplomera,Macrozamia diplomera,LC,,2010.0,Australasia,,,0.6,25.0,,60.0,,,,,2.0,,500.0,,,8380.1,,,1.1936481164689603,-41.68437615157836,40.439910762207035,102.72030616212277,764,Desierto
Gymnosperms,PLANTAE,TRACHEOPHYTA,CYCADOPSIDA,CYCADALES,CYCADACEAE,Cycas,Cycas media,Cycas media,LC,,2010.0,Australasia,2;5,2.0,3.5,35.0,,40.0,,,,,3.0,0,860.0,,,166670.1,,,5.469110888980611,-38.054316219406104,24.829635839402574,126.77098400990555,1935,Desierto
Gymnosperms,PLANTAE,TRACHEOPHYTA,CYCADOPSIDA,CYCADALES,CYCADACEAE,Cycas,Cycas arnhemica,Cycas arnhemica,LC,,2010.0,Australasia,7,1.0,2.5,30.0,,40.0,,,,,3.0,,,,,29350.1,,,-0.8718086932186679,-58.21254618126585,33.81790245963502,51.22809329446039,3508,Bosque
Gymnosperms,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,ARAUCARIACEAE,Agathis,Agathis silbae,Agathis silbae,NT,,2013.0,Australasia,5,1.0,37.5,11.0,,80.0,,,,,2.0,450,760.0,,,2000.1,,,-6.932622442813086,-66.14165754006088,49.00213231530458,76.22548448661637,1772,Agrícola
Gymnosperms,PLANTAE,TRACHEOPHYTA,CYCADOPSIDA,CYCADALES,CYCADACEAE,Cycas,Cycas ophiolitica,Cycas ophiolitica,VU,A4,2010.0,Australasia,2;5,2.0,2.0,30.0,,40.0,,,,,1.0,150,230.0,,,2660.1,,,-6.008077157597713,-70.55580509442503,36.0412452324978,190.40885307572097,1692,Urbano
Gymnosperms,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,ARAUCARIACEAE,Agathis,Agathis ovata,Agathis ovata,EN,B1 B2,2010.0,Australasia,3;7,2.0,10.5,105.0,,,,,,,2.0,150,1150.0,,,2814.1,,,-1.340315874376385,-41.312729737668995,20.738435840894738,54.41528555920418,3569,Bosque
Gymnosperms,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,ARAUCARIACEAE,Araucaria,Araucaria nemorosa,Araucaria nemorosa,CR,B1 B2,2010.0,Australasia,1;3;5;6;7,5.0,22.5,215.0,,,,,,,1.0,20,185.0,,,17.1,,,0.5646817835707161,-54.6305911857437,38.593162528279336,65.14644195808157,3604,Agrícola
Gymnosperms,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,ARAUCARIACEAE,Wollemia,Wollemia nobilis,Wollemia nobilis,CR,B1 B2,2011.0,Australasia,6;7;8;11,5.0,49.0,5.5,,,,,,,1.0,,,,,10.1,,,-3.0111941590293023,-42.88270084494889,28.136495927934796,113.09705255505781,3334,Agrícola
Gymnosperms,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,PODOCARPACEAE,Dacrydium,Dacrydium ericioides,Dacrydium ericioides,LC,,2013.0,IndoMalay,,,17.0,4.0,,40.0,,,,,1.0,1000,2200.0,,,5783.1,,,5.629592004693226,-33.806655801668974,22.96537855630713,159.7175373738518,927,Bosque
Gymnosperms,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,PODOCARPACEAE,Dacrydium,Dacrydium gibbsiae,Dacrydium gibbsiae,LC,,2013.0,IndoMalay,6,1.0,16.0,4.5,,40.0,,,,,2.0,1500,3600.0,,,500.1,,,5.020432977127969,-68.40373187320245,32.08725334195679,90.33173455855228,1241,Bosque
Gymnosperms,PLANTAE,TRACHEOPHYTA,GNETOPSIDA,GNETALES,GNETACEAE,Gnetum,Gnetum pendulum,Gnetum pendulum,LC,,2011.0,IndoMalay,1;2;5,3.0,17.5,35.0,,,,,,,3.0,200,2100.0,,,290300.1,,,8.544236147462357,-33.63730496742902,36.75569292296734,95.89483858308364,2286,Agrícola
Gymnosperms,PLANTAE,TRACHEOPHYTA,GNETOPSIDA,GNETALES,GNETACEAE,Gnetum,Gnetum ula,Gnetum ula,LC,,2011.0,IndoMalay,1;2,3.0,17.5,35.0,,,,,,,2.0,100,1500.0,,,632236.1,,,-9.420949019460789,-56.476809322120346,20.511221541434082,95.82094701865802,3469,Agrícola
Gymnosperms,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,PINACEAE,Pinus,Pinus luchuensis,Pinus luchuensis,LC,,2013.0,IndoMalay,5,1.0,20.0,3.5,,40.0,,,,,2.0,1,700.0,,,52286.1,,,7.913825824204068,-61.262984554621994,36.77140425907842,180.89028901304098,111,Bosque
Gymnosperms,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,PINACEAE,Pinus,Pinus fenzeliana,Pinus fenzeliana,NT,,2013.0,IndoMalay,5,1.0,37.5,11.5,,27.5,,,,,2.0,500,1800.0,,,,,,-2.1486242307569796,-32.562198272874944,35.33609440518912,83.9146409341127,1601,Bosque
Gymnosperms,PLANTAE,TRACHEOPHYTA,CYCADOPSIDA,CYCADALES,CYCADACEAE,Cycas,Cycas macrocarpa,Cycas macrocarpa,VU,A2,2010.0,IndoMalay,2;5,2.0,3.5,60.0,,40.0,,,,,2.0,,,,,140000.1,,,7.56744990759988,-30.420673832712026,43.817251492962804,134.36027390197853,601,Agrícola
Gymnosperms,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,ARAUCARIACEAE,Agathis,Agathis borneensis,Agathis borneensis,EN,A4,2013.0,IndoMalay,2;5,2.0,47.5,11.0,,70.0,,,,,2.0,1,2400.0,,,,,,3.815695523130591,-66.04985020046483,32.706494504461915,199.9896720528224,1583,Desierto
Gymnosperms,PLANTAE,TRACHEOPHYTA,CYCADOPSIDA,CYCADALES,CYCADACEAE,Cycas,Cycas tansachana,Cycas tansachana,CR,A2 B1 B2,2010.0,IndoMalay,3;5,2.0,3.5,47.5,,40.0,,,,,2.0,,400.0,,,10.1,,,9.746975141479364,-45.44227438716075,36.60351289009658,159.2698242339527,2198,Agrícola
Gymnosperms,PLANTAE,TRACHEOPHYTA,CYCADOPSIDA,CYCADALES,CYCADACEAE,Cycas,Cycas chamaoensis,Cycas chamaoensis,CR,B1 B2,2010.0,IndoMalay,5,1.0,8.5,37.5,,40.0,,,,,2.0,,,,,10.1,,,5.1856490343333626,-70.20771088030229,42.26027912171379,100.45259829453889,1859,Urbano
Gymnosperms,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,PINACEAE,Pinus,Pinus taeda,Pinus taeda,LC,,2013.0,Nearctic,,,40.0,6.0,,,,,,,2.0,1,700.0,,,,,,-2.709107480064268,-45.70886982641224,46.91437615345836,164.8188455498614,1171,Urbano
Gymnosperms,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,PINACEAE,Larix,Larix lyallii,Larix lyallii,LC,,2013.0,Nearctic,,,22.5,3.75,,50.0,,,,,1.0,1220,2440.0,,,,,,0.021263456695042038,-37.770904750086764,31.401037280710625,193.08735610784134,3357,Bosque
Gymnosperms,PLANTAE,TRACHEOPHYTA,GNETOPSIDA,EPHEDRALES,EPHEDRACEAE,Ephedra,Ephedra aspera,Ephedra aspera,LC,,2011.0,Nearctic,2;5;8,3.0,1.0,6.5,,,,,,,2.0,20,1800.0,,,,,,-2.4722168961129753,-44.197565406416956,38.0490048734944,106.03067107288766,758,Desierto
Gymnosperms,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,PINACEAE,Abies,Abies concolor,Abies concolor,LC,,2013.0,Nearctic,,,60.0,9.0,,50.0,,,,,1.0,600,3350.0,,,,,,-2.7017632795752373,-56.22000860718319,40.83832710249145,156.20168601039958,1492,Bosque
Gymnosperms,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,PINACEAE,Pinus,Pinus virginiana,Pinus virginiana,LC,,2013.0,Nearctic,,,27.5,4.5,,30.0,,,,,3.0,1,650.0,,,,,,-4.781910012378805,-57.76201381963037,21.298120293265885,61.370639467908376,4461,Desierto
Gymnosperms,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,TAXACEAE,Taxus,Taxus brevifolia,Taxus brevifolia,NT,,2013.0,Nearctic,2;5,3.0,25.0,7.0,,30.0,,,,,1.0,1,2440.0,,,,,,-0.08059409253060856,-57.30949131494623,44.022815254584046,184.29452551312127,2974,Agrícola
Gymnosperms,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,CUPRESSACEAE,Cupressus,Cupressus sargentii,Cupressus sargentii,VU,B2,2013.0,Nearctic,1;2;7;8,4.0,35.0,5.0,,30.0,,,,,2.0,50,915.0,,,,,,3.6347989013872244,-48.462968190318456,31.322905556461816,64.4385086936468,1708,Desierto
Gymnosperms,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,CUPRESSACEAE,Cupressus,Cupressus guadalupensis,Cupressus guadalupensis,EN,B2,2013.0,Nearctic,2;7,2.0,17.5,5.5,,30.0,,,,,1.0,210,1400.0,,,,,,-4.4531945738951295,-35.3294728467377,40.107168243308294,105.9387644392392,1487,Agrícola
Gymnosperms,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,TAXACEAE,Torreya,Torreya taxifolia,Torreya taxifolia,CR,A2,2011.0,Nearctic,5;7;8,5.0,15.0,32.5,,35.0,,,,,1.0,15,30.0,,,203.1,,,0.4875962215444005,-33.192022922905444,34.14992198614847,131.37587642933534,2003,Bosque
Gymnosperms,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,TAXACEAE,Taxus,Taxus floridana,Taxus floridana,CR,B1,2011.0,Nearctic,5;6;8;11,5.0,8.0,10.0,,,,,,,1.0,15,40.0,,,99.1,,,-7.652394116588857,-72.59116709067068,41.07017428075122,89.53664636753282,2981,Bosque
Gymnosperms,PLANTAE,TRACHEOPHYTA,GNETOPSIDA,EPHEDRALES,EPHEDRACEAE,Ephedra,Ephedra tweediana,Ephedra tweediana,LC,,2011.0,Neotropic,2,3.0,,,,,,,,,2.0,0,1000.0,,,,,,-6.803094262916174,-66.82699224094402,41.72992937707337,147.39039889807663,2100,Bosque
Gymnosperms,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,PINACEAE,Pinus,Pinus cubensis,Pinus cubensis,LC,,2013.0,Neotropic,,,35.0,6.0,,30.0,,,,,1.0,100,1200.0,,,23578.1,,,-9.063872905756226,-69.94990578772702,25.74713040459402,133.16430910886172,1344,Bosque
Gymnosperms,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,PODOCARPACEAE,Lepidothamnus,Lepidothamnus fonkii,Lepidothamnus fonkii,LC,,2013.0,Neotropic,5;7;8,3.0,0.4,3.5,,,,,,,3.0,2,900.0,,,,,,9.414628855412658,-66.29994116548887,39.865227028593516,157.5777860447159,1553,Agrícola
Gymnosperms,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,PODOCARPACEAE,Podocarpus,Podocarpus celatus,Podocarpus celatus,LC,,2013.0,Neotropic,2;5,2.0,22.5,9.5,,40.0,,,,,1.0,350,1400.0,,,5000000.1,,,-9.922792969794777,-59.40264852258727,45.53970313646262,103.12090476832412,1447,Desierto
Gymnosperms,PLANTAE,TRACHEOPHYTA,GNETOPSIDA,GNETALES,GNETACEAE,Gnetum,Gnetum schwackeanum,Gnetum schwackeanum,LC,,2011.0,Neotropic,2;3;4,3.0,,,,,,,,,2.0,50,1000.0,,,,,,-6.428400638846874,-52.20607428198193,27.067016015149242,131.90208344790102,3971,Urbano
Gymnosperms,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,PODOCARPACEAE,Podocarpus,Podocarpus glomeratus,Podocarpus glomeratus,NT,,2013.0,Neotropic,2;5,2.0,12.0,5.5,,50.0,,,,,1.0,1800,3600.0,,,185791.1,,,2.2573350623398465,-46.674244784588154,42.74550409681633,171.82781002718434,1338,Urbano
Gymnosperms,PLANTAE,TRACHEOPHYTA,CYCADOPSIDA,CYCADALES,ZAMIACEAE,Dioon,Dioon tomasellii,Dioon tomasellii,VU,A2,2010.0,Neotropic,2;5,2.0,1.0,30.0,,500.0,,,,,1.0,600,1850.0,,,103000.1,,,-8.372608022933894,-42.053600138713435,39.01475339465671,171.60445190021835,3584,Bosque
Gymnosperms,PLANTAE,TRACHEOPHYTA,CYCADOPSIDA,CYCADALES,ZAMIACEAE,Zamia,Zamia katzeriana,Zamia katzeriana,EN,A4 B1 C1,2010.0,Neotropic,5,1.0,0.1,135.0,,30.0,,,,,2.0,500,1800.0,,,6385.1,,,7.637930061936647,-34.94498063763868,48.653781034176916,157.13599622778224,2329,Bosque
Gymnosperms,PLANTAE,TRACHEOPHYTA,CYCADOPSIDA,CYCADALES,ZAMIACEAE,Zamia,Zamia inermis,Zamia inermis,CR,A4 B2,2010.0,Neotropic,2;5;7;8,5.0,0.3,19.5,,30.0,,,,,1.0,200,300.0,,,50.1,,,4.392403156845763,-30.491020324659416,27.807397318752827,131.2903834422469,2388,Urbano
Gymnosperms,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,PODOCARPACEAE,Podocarpus,Podocarpus urbanii,Podocarpus urbanii,CR,B1,2013.0,Neotropic,1;2;5;8;10;11,8.0,6.0,8.0,,,,,,,1.0,915,2265.0,,,50.1,,,9.327799428757867,-45.17145846492961,24.62833332974011,150.9891651161743,3677,Agrícola
Gymnosperms,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,CUPRESSACEAE,Juniperus,Juniperus rigida,Juniperus rigida,LC,,2013.0,Palearctic,,,12.5,6.0,,25.0,,,,,2.0,10,2200.0,,,,,,0.152710944815297,-36.958596659950665,29.363630458451,63.03204351680762,3982,Agrícola
Gymnosperms,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,CUPRESSACEAE,Juniperus,Juniperus komarovii,Juniperus komarovii,LC,,2013.0,Palearctic,,,15.0,6.75,,15.0,,,,,1.0,2110,4000.0,,,138442.1,,,-3.9919263368302556,-39.98825188838855,27.73876334593756,120.69758010660989,742,Desierto
Gymnosperms,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,PINACEAE,Pinus,Pinus canariensis,Pinus canariensis,LC,,2017.0,Palearctic,1;5;7,3.0,35.0,10.5,,40.0,,,,,1.0,1200,2200.0,14.3306153691029,0.731877576351944,11908.1,11.5958919525146,99.3517017828201,0.990011455905428,-61.16105823515796,42.70498281420539,179.02152504569736,260,Desierto
Gymnosperms,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,PINACEAE,Pinus,Pinus thunbergii,Pinus thunbergii,LC,,2013.0,Palearctic,1;5,3.0,32.5,4.75,,20.0,,,,,1.0,50,1000.0,,,1156729.1,,,8.616374345959464,-35.59384783942846,41.99327911540395,141.10472325899633,2269,Bosque
Gymnosperms,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,PINACEAE,Larix,Larix gmelinii,Larix gmelinii,LC,,2013.0,Palearctic,,,33.0,3.0,,30.0,,,,,3.0,300,1800.0,,,,,,0.4152287448372114,-73.07565879234905,40.090547025660015,191.2524658737635,2493,Bosque
Gymnosperms,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,PINACEAE,Picea,Picea purpurea,Picea purpurea,NT,,2013.0,Palearctic,5,1.0,45.0,3.25,,50.0,,,,,1.0,2600,3600.0,,,,,,-4.6558593627536276,-74.9834695311844,26.49137343375463,89.32677819411214,2320,Urbano
Gymnosperms,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,PINACEAE,Picea,Picea torano,Picea torano,VU,A2 A3,2013.0,Palearctic,2;5,2.0,35.0,6.0,,30.0,,,,,1.0,400,1300.0,,,20000.1,,,7.547975783482393,-62.68203167751911,45.85420422317269,64.44527031661632,3266,Desierto
Gymnosperms,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,CUPRESSACEAE,Thuja,Thuja sutchuenensis,Thuja sutchuenensis,EN,A1,2013.0,Palearctic,5;8,2.0,15.0,3.5,,15.0,,,,,2.0,800,2100.0,,,,,,-2.5616250297507737,-54.205611166764754,48.69714667576783,143.992015340583,2638,Bosque
Gymnosperms,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,PINACEAE,Abies,Abies numidica,Abies numidica,CR,B1 B2,2011.0,Palearctic,2;5;7,3.0,40.0,8.5,,,,,,,1.0,1850,2000.0,,,27.49,,,-9.972333000020017,-46.27366972496952,35.948174543259334,63.63888947305706,3434,Urbano
Gymnosperms,PLANTAE,TRACHEOPHYTA,PINOPSIDA,PINALES,PINACEAE,Pinus,Pinus squamata,Pinus squamata,CR,D,2013.0,Palearctic,7;8;11,3.0,30.0,4.5,,25.0,,,,,1.0,2100,2200.0,,,4.1,,,-5.046299550153681,-70.42033800549548,39.481181918881575,167.3203045136624,689,Agrícola
Monocots,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALOACEAE,Aloe,Aloe eumassawana,Aloe eumassawana,LC,,2013.0,Afrotropic,,,122.5,1.887327,,,,,,,2.0,0,0.0,8.42044479347146,0.777001246113416,24840.6,7.39132499694824,97.9707792207792,-3.6353298164587518,-44.7145439774322,35.020762970616865,88.51136122235859,24,Desierto
Monocots,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALOACEAE,Aloe,Aloe elegantissima,Aloe elegantissima,LC,,2013.0,Afrotropic,,,70.0,1.887327,,,,,,,1.0,2050,2050.0,3.73979507745506,-0.993525500205417,,3.25072503089905,37.2963015445657,7.175549364638044,-38.91828598231375,28.506731453078118,130.8127787665485,1544,Bosque
Monocots,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,LILIALES,ALOACEAE,Aloe,Aloe mcloughlinii,Aloe mcloughlinii,LC,,2013.0,Afrotropic,2;5,3.0,37.5,1.887327,,,,,,,1.0,1060,1250.0,,,78400.1,,,-0.8299366586710999,-66.66091861892849,28.584428119898128,171.70655604524188,712,Desierto
